nuts,time,mean_temperature,hot_days,total_precipitation,extreme_precipitation_days,consecutive_dry_days,mean_wind_speed,fwi
EE,2016-06-01,288.77807515184446,0.056866925715374106,109.79086289636383,1.1528055647796265,5.419890317280456,4.109942536861701,11.568066436785484
EE,2016-07-01,291.0355575577619,0.0,109.60832182214007,1.7121883786321774,6.308847938997794,3.923213452812805,3.7607998681418295
EE,2016-08-01,289.4765710785688,0.0,142.97040749248515,1.8039292615919253,3.5921776832569843,4.4114998389531905,2.6917142051988465
EE,2016-09-01,286.16282743130137,0.0,39.98676863132873,0.43371426738856045,18.340924237556194,3.9229780935068645,5.012666760464598
EE,2016-10-01,278.0786356723583,0.0,46.12610443681739,0.534980379137964,14.4493885834738,5.2454620026128636,3.295817457743722
EE,2016-11-01,273.14070659153447,0.0,75.72569187743865,0.38405106013888257,3.622084375322425,5.124529042330168,0.12589699846294658
EE,2016-12-01,273.79748510021005,0.0,35.13668625976181,0.2678613622661472,8.991490987665888,5.227293997227029,0.23351565797533913
EE,2017-01-01,270.8955524683849,0.0,26.916421584219737,0.20006670884999073,10.594057157285242,4.900666325459599,0.24057757043686046
EE,2017-02-01,270.7188065755587,0.0,37.98895230223506,0.12409164952341388,12.94999309765922,4.517531321889343,0.28250546898621476
EE,2017-03-01,274.3433992101985,0.0,47.48809153519131,0.27205184931826815,4.919402685877001,4.748643944176478,0.6375979911689413
EE,2017-04-01,276.261997262974,0.0,67.04407118693032,1.454735075662829,6.503353882683929,4.475179948550534,1.348584150796132
EE,2017-05-01,282.58309405355595,0.0,24.480144492633382,0.0,10.59557148304205,3.4583905595094673,6.500091136602192
EE,2017-06-01,286.61378228890607,0.0,88.68219551119347,0.39434322855299037,5.720343086007706,4.532273068511099,5.782194005887971
EE,2017-07-01,288.9089235245072,0.0,69.285226998296,0.8036569296720439,7.526995573018799,3.7572503400351147,5.018545940518855
EE,2017-08-01,289.6257900425227,0.018926702769225333,103.70490971798142,1.1723007750650283,5.1364659384520115,4.410378163044221,4.343835385144194
EE,2017-09-01,285.5200208872166,0.0,106.0170328605237,1.90930142475599,8.367309594052147,4.339816086791757,1.6250586870254375
EE,2017-10-01,279.23621636046397,0.0,118.77608153054956,1.3682213565021912,5.816523415309985,4.824219899361434,1.1699008614377555
EE,2017-11-01,276.43569072613286,0.0,69.55920905712325,0.2992213878557981,4.541366675535513,4.979853997798853,0.18447207050468606
EE,2017-12-01,274.39195253553663,0.0,83.4993595935469,1.2199921163306193,3.7012227265458546,5.268466105605738,0.04746042094889468
EE,2018-01-01,271.6162257685525,0.0,45.49376087945407,0.1844573915023115,9.226947204217254,4.793694020149521,0.28494898369191624
EE,2018-02-01,265.9526628635551,0.0,29.938780174812127,0.20897895735164224,8.423798304640947,3.7508630859025027,0.14723909018052936
EE,2018-03-01,269.72517004859435,0.0,22.750871955277685,0.1265186450500228,8.28982489699236,4.376434587248788,0.4689571835617808
EE,2018-04-01,279.10142993478553,0.0,53.03031324238754,0.9916816836540204,7.425641341074124,4.351943658998159,2.537496033942265
EE,2018-05-01,287.5489859102307,0.0,18.26902802958742,0.188670766833327,15.57153148993535,3.415899375065632,14.981482724072466
EE,2018-06-01,288.42844943424956,0.0,59.07210979939583,0.6910072117921016,6.825556895804994,4.233729290318215,16.12161441703574
EE,2018-07-01,293.23450075645644,0.8125995365182761,47.68016394352327,0.27575758318373583,9.950255254401522,3.6109887313911186,12.002568834795845
EE,2018-08-01,291.55776381350745,0.4022646416805957,81.16027172030763,1.0669566926925655,5.726521112485917,3.9033566804097712,11.122491717750679
EE,2018-09-01,287.38319059759755,0.0,87.88581102886256,1.1359013298748526,5.693227533827118,5.185303866878019,3.9529440867003216
EE,2018-10-01,280.8769026299346,0.0,82.44217668882278,0.9355569282477045,10.732423734908231,4.983267368965464,1.3034665685215532
EE,2018-11-01,276.5246173434099,0.0,27.129588636725636,0.3936344995288208,12.2555361256595,4.430273064923745,0.6735849466668089
EE,2018-12-01,271.7759535429968,0.0,47.69495090196107,0.018708761305945044,5.259673582443045,4.43655710620096,0.24299481011096608
EE,2019-01-01,268.70207490461814,0.0,71.68487663729015,0.7197640450863914,4.117891930472523,4.626660370900079,0.02753162348513741
EE,2019-02-01,273.2410030477904,0.0,53.18938693502773,0.6732212079048203,5.468773150278064,5.905343888626366,0.2732120037170719
EE,2019-03-01,274.2833818770834,0.0,76.78069844639795,1.2657676254067365,5.860872814707503,5.436815105359985,0.8434448152721783
EE,2019-04-01,279.86878987317124,0.0,9.084224701082775,0.0,17.28983439514629,3.6473355505633087,8.712455059587867
EE,2019-05-01,283.8136054102575,0.0,72.26549497867755,0.7625503562506931,8.35919631298841,4.012999230115635,7.505737565679185
EE,2019-06-01,290.7502628362395,0.024653041934405973,54.083639200194554,0.524782205590444,7.854437853769419,4.068709501396049,9.982221241263133
EE,2019-07-01,289.53880729375595,0.28394535965829165,76.17970347703525,0.3581059820786916,7.062464146052494,3.7979082699141165,7.256021147062252
EE,2019-08-01,289.74511182628106,0.0,64.1266593713062,0.0562516334401944,6.012967233278264,3.6733794470044514,5.825209727506764
EE,2019-09-01,285.33101579569956,0.0,81.84154406530016,1.266513905428141,5.157639580074843,4.5323934496396365,5.490792892704119
EE,2019-10-01,280.59245034126803,0.0,104.37573593883103,1.2699784252265052,3.8540090483149494,4.559096205860676,0.5972081531506481
EE,2019-11-01,276.4409079145731,0.0,71.47813047526496,0.9022463633654819,10.109007094601456,4.893614797473137,0.3551421456662216
EE,2019-12-01,275.6504015790752,0.0,62.23604655679981,0.5517701247704742,5.125244276143089,5.692814694292261,0.17735798645052941
EE,2020-01-01,276.10659246358233,0.0,49.34013171863269,0.32805927551094183,6.610135561799976,6.197190586790636,0.4141393372408217
EE,2020-02-01,274.7053410199149,0.0,89.14820648910919,2.3547468752848952,3.1652986545649853,6.295754162411162,0.21617441561955572
EE,2020-03-01,275.4663939217824,0.0,55.06423495513336,0.5264070483680635,10.535994894766375,5.167051815962145,1.7535292263547426
EE,2020-04-01,277.94262758837544,0.0,50.864520977051754,0.4937617407983946,9.643601974785161,5.142947642009019,3.324689935699848
EE,2020-05-01,282.2719028587963,0.0,45.83187483374148,0.19568249663413728,8.308639477238014,4.244407937598022,7.409321113829104
EE,2020-06-01,290.69979205222836,0.056431522134891623,97.98495731806383,1.189351412321828,8.043533988114879,3.5610505322088337,9.227409933956526
EE,2020-07-01,289.5542533145302,0.0,98.71124936579947,0.20364427380341907,7.191446706192964,4.34336400802184,4.928471397351776
EE,2020-08-01,290.0687516929459,0.0,69.31891385897559,0.655670049715622,8.307419600830539,3.4317211078006213,5.6932135048005925
EE,2020-09-01,287.1575306411074,0.0,58.05838010584713,0.09213848437154862,9.465011627558678,5.263321529835487,3.632595297488741
EE,2020-10-01,282.60535917296744,0.0,80.53156247857474,0.3724285958091807,4.210315962653605,4.821740316426571,2.5060700197337873
EE,2020-11-01,278.37648295531295,0.0,63.088151015457,0.42072517873999915,7.587669011957546,5.593289395809787,0.5128836784561697
EE,2020-12-01,273.65995639567257,0.0,44.14562740935812,0.15381506908159834,8.815174119392873,5.361827016002836,0.29003148211286384
EE,2021-01-01,270.0434044509499,0.0,58.22034925148885,0.7087242340733255,7.099526841879994,4.395558464622312,0.09077529212848366
EE,2021-02-01,267.0390589557289,0.0,26.0139422210966,0.054102735151007934,10.463251071125795,4.360187141553695,0.1902164845174875
EE,2021-03-01,273.3278156602642,0.0,46.41512702611048,0.34442689793510595,6.549137739406028,5.179727981037571,1.0014002625497804
EE,2021-04-01,277.86714944333727,0.0,37.44220941600389,0.0,10.277120780929998,4.83161461598408,4.80826423555364
EE,2021-05-01,283.2736385360229,0.0,109.04972677091429,2.0714776678726308,4.942017911302821,4.2651485968008895,4.306105579648569
EE,2021-06-01,292.023038350718,1.7233609671089027,43.617670272709056,0.3386588864670627,9.34438788764315,3.224616289636021,11.212377584143391
EE,2021-07-01,294.38953608743077,1.6156212026331975,49.849360590625025,0.15253243684000387,9.469663014668486,3.6687236662683986,14.205085979382122
EE,2021-08-01,289.02298575904445,0.0,147.62909662329056,1.6049960333759292,3.5465911460776582,4.8345781854250705,2.9046878030007686
EE,2021-09-01,283.77979184612656,0.0,43.366244492696886,0.22200628123183913,7.596619547695385,4.826772223802453,3.6540257513372585
EE,2021-10-01,281.4743758726963,0.0,67.3694331896784,0.8363881909498185,9.894662341102718,5.8520086810673035,3.980508493745511
EE,2021-11-01,276.3866614370784,0.0,86.84479838116455,0.8905288455890473,5.445805446277514,5.35430999500012,0.29032744090513923
EE,2021-12-01,268.50817234876314,0.0,50.129520107194004,0.04305081548075773,5.581513713892959,4.9693580937355195,0.13992330416350726
EE,2022-01-01,271.3129497024179,0.0,82.1594467275345,1.3930371590565898,4.566267544424045,5.5111360407518335,0.1290527003567103
EE,2022-02-01,272.63399841351827,0.0,73.91421230990049,2.0870567707459085,4.175790493868993,5.584329157312008,0.172846193036441
EE,2022-03-01,273.4299563759761,0.0,12.07405508349076,0.0,19.17736114020246,4.010561645080592,1.8523670325737562
EE,2022-04-01,277.18934046106494,0.0,44.048274699272405,0.5400705760233498,11.05808059974098,4.54295134033427,3.6956120797547833
EE,2022-05-01,282.8091113150709,0.0,59.761346210906,0.8477335117774414,6.56554844969119,4.626681917564778,8.105030873958667
EE,2022-06-01,290.005303932802,0.9005736217343118,55.35294241738342,0.29026705458589847,8.698793212162554,3.6605358055227093,7.530371899814218
EE,2022-07-01,291.1121637466275,0.043755522452890605,81.74798807057049,0.3964072790768779,4.37880858798367,3.8733073919895964,7.9271115338237115
EE,2022-08-01,292.7246374272386,0.795261356937361,59.11963461674279,0.8288302929293989,10.833006789774245,3.6190583269329024,11.559452430580635
EE,2022-09-01,283.28232618058735,0.0,45.33900158848507,0.12185474549576845,9.929459150931928,3.6528859558026543,4.990091570171028
EE,2022-10-01,281.84042492405837,0.0,58.17279346411346,0.36395949429370716,5.3165778535191395,5.081358943395045,1.5360459337636558
EE,2022-11-01,275.7352840033585,0.0,47.225438726577075,0.012326462297126008,4.724439519010748,4.541876171264377,0.2780428482843099
EE,2022-12-01,270.44631604924814,0.0,68.86077173940892,1.2633970560033077,3.935620707853022,4.8305839617682444,0.058321974949784104
EE,2023-01-01,271.9303452570195,0.0,82.79672287134599,1.8102262976082788,5.186497625912965,5.459999849539881,0.08277174597916992
EE,2023-02-01,271.57700912499905,0.0,43.307386135938344,0.17858984392866928,4.574417555935616,5.0174441331967525,0.2660060550265006
EE,2023-03-01,273.35218168281324,0.0,64.15972840718729,0.24432441291223572,4.087644638102001,4.8096198963208305,0.31141001777140676
EE,2023-04-01,279.5001967691176,0.0,26.50764643404285,0.030332145962829352,16.299992919105307,3.9330935557957356,6.120765337810969
EE,2023-05-01,283.9863700920973,0.0,18.389382004575616,0.06779583598457792,13.219640599036591,3.553167201471372,13.601982915911227
EE,2023-06-01,289.6100273099712,0.0,26.004220723429327,0.0675249240641994,15.169457351019885,3.2808264935384943,18.91351780455503
EE,2023-07-01,289.78542464515544,0.0,82.44844554904097,0.21875012051362036,4.973079106964223,4.375074979817064,6.630365107816566
EE,2023-08-01,291.3457289396139,0.8746793579368296,126.68409745298852,1.2953398509821625,6.542771568106211,3.964350596086839,4.268386531459106
EE,2023-09-01,288.6436609984308,0.0,68.4968254958742,1.2435053646405898,8.979047021278582,4.395825974423799,3.301335525350653
EE,2023-10-01,279.3125148477798,0.0,133.08156775811383,2.851008643973351,4.979887316684636,5.763226832403381,0.5848639507381423
EE,2023-11-01,274.3423659262498,0.0,76.70260073799982,0.505272571343607,6.30318097873461,4.006049697948563,0.10796510604645988
EE,2023-12-01,270.61002106281626,0.0,57.423581927418496,0.06202273523744871,6.170770965087591,4.035999132017851,0.054168916755581685
EE,2024-01-01,266.72831125578114,0.0,48.983200081420286,0.0062508229237438285,5.718532914928853,5.409495500081737,0.11547856713625344
EE,2024-02-01,271.88825728315976,0.0,49.28832245933508,0.6693184015412477,7.60654070869401,4.725697811576973,0.19617579697481669
EE,2024-03-01,275.3025974386163,0.0,29.454895428866436,0.0,13.848584360031383,3.951621130024842,0.7317379891499258
EE,2024-04-01,278.5391760811034,0.0,66.4366225316834,0.8454940499164665,5.087857060375438,4.580858003951251,1.8347861801890966
EE,2024-05-01,286.7464572379,0.0,12.367384893266577,0.0,16.033892556608777,3.233747758521195,14.143370408152355
EE,2024-06-01,289.9839673632392,0.3908171003399403,66.53429971569848,0.30260889813180714,6.95291129194509,3.6037300597994575,7.476833220710764
EE,2024-07-01,292.0928721944618,0.03754651790437622,132.104034178362,1.1316469734690784,3.452900352395755,3.8052091423542196,4.234379948904503
EE,2024-08-01,290.9759910623034,0.0,79.02868846413082,0.29480206200578846,6.399217501008903,3.8709313649250556,4.6172404450922215
EE,2024-09-01,288.91050397858334,0.0,59.24106059391287,0.909327665959915,10.032473670283672,3.837325014462704,6.733614532767948
EE,2024-10-01,281.82396154199967,0.0,46.352003574629805,0.7413808891006654,7.327588088676865,4.742291623004956,2.0283061804391758
EE,2024-11-01,277.63354621573274,0.0,71.33926620126172,0.762814371226036,7.302345082422509,5.605087372354611,0.5670989607971866
EE,2024-12-01,274.6109846028657,0.0,66.51932478380469,0.5693375149997745,7.305547366315936,5.539720515403124,0.2213299786008375
EE,2025-01-01,273.94968404680645,0.0,110.74110221273668,3.5362170225691507,6.474252755097266,5.189432962007659,
EE,2025-02-01,270.25625930951156,0.0,20.218301065184562,0.0,9.427299042013018,3.5827159276918463,
EE,2025-03-01,276.1325731009228,0.0,25.049408842693033,0.0690611022520242,7.437362572142926,4.588722538750733,
EE,2025-04-01,279.3116842777803,0.0,50.574176071090456,0.5466124577054655,5.848682591394277,4.312850375043428,
EE,2025-05-01,282.5322466606824,0.0,72.50395595773509,0.8887384394937866,5.528662488869596,4.118425957563539,
EE,2025-06-01,287.3046273727822,0.0,126.47318960784001,1.3662245152079096,3.7134583515543658,4.9178787549462095,
EE,2025-07-01,292.4524687827783,0.006294411382372171,113.39557653963794,1.0405263111804122,4.322504075218027,3.6624195106900523,
EE,2025-08-01,288.9081712045967,0.0,102.86890545871283,0.7910466394510165,3.147820665107213,3.94114850291508,
EE,2025-09-01,287.6642190446657,0.0,58.26667748233625,0.30678856845079305,7.930992932270781,4.435455494396136,
EE,2025-10-01,280.67026266054125,0.0,62.1520743536721,0.2688442646543214,6.888297655567203,4.352852585037295,
EE,2025-11-01,277.2109056892058,0.0,59.236132351000286,0.669850690828518,4.713810878903811,4.594436473896134,
EE,2025-12-01,275.267840703965,0.0,49.59550475025553,0.07906535263360838,6.06096262488986,5.384653955370032,
EL,1940-01-01,278.8290294710746,0.0,165.20018232589604,1.3085388093370418,4.101449633597378,4.862944298961398,0.38564960821747524
EL,1940-02-01,281.2699857853246,0.0,66.07023279168467,0.3081028614843005,7.825076993052287,4.151701941396138,0.8061345529482853
EL,1940-03-01,281.8754066293404,0.0,60.6342928545184,0.44783220853976397,10.418047145200525,4.710320922760734,2.946224780970153
EL,1940-04-01,285.9266796665586,0.0,67.10130822322489,0.7413735924834435,13.166769305022669,3.511708902520329,4.608894858948837
EL,1940-05-01,289.3507512350888,0.04658785864668282,56.18838530897358,0.35714927725466383,9.239238248213331,3.289208531535587,6.0634241552879935
EL,1940-06-01,293.9125496631808,1.1068216253583614,41.55195459580053,0.20335652909580085,15.210067129832662,2.722674965196261,12.340778111011618
EL,1940-07-01,297.1370787476546,5.692301188804581,26.8892116168638,0.15042279813912393,20.31549980553716,3.5880037638689526,23.360770219454917
EL,1940-08-01,296.21148007631757,2.7045947080706774,8.356271598243522,0.04662408213842678,22.5779561907912,4.280087132941334,31.74254500273648
EL,1940-09-01,293.7269562282583,0.5176292323557562,24.18601866049578,0.13401851349017252,20.14573971034185,3.6780866190532673,24.65717840049303
EL,1940-10-01,291.1898053091988,0.2129682149374642,54.99917356769759,0.16312309528771718,11.672629371127844,3.7752075675220214,14.741186095091766
EL,1940-11-01,287.1927097655476,0.0,80.7606620265914,0.2622836263006937,7.5431530458241784,3.2187548484880124,5.826343514412498
EL,1940-12-01,279.7746942582361,0.0,222.62181150622897,1.5690079316155552,3.2551251219943578,4.9147990086936915,0.5832065370063128
EL,1941-01-01,281.49058948940063,0.0,113.17895986434398,0.36152394738015187,5.947305082515249,4.420720981660577,0.7161302835577071
EL,1941-02-01,283.45651549714853,0.0,102.37837558920754,0.7317672314782218,10.033744527489457,4.685252248063865,1.7878528032740304
EL,1941-03-01,283.38913607917283,0.0,30.548691964419103,0.1544150197697487,10.655921810695313,3.8458980653672556,3.3609848306830616
EL,1941-04-01,286.80906614587946,0.0,51.560595176440785,0.39397944375270433,10.206192924238305,3.3307953287807797,7.007088015058971
EL,1941-05-01,290.7288899155263,1.120619468523534,42.99353875161284,0.38833298760142493,13.46307600933942,3.02851891064275,12.797259408541203
EL,1941-06-01,294.99384091534455,2.0626137046414725,22.098066981495908,0.13432541974893153,17.813931941406846,3.1312139997707598,22.330260793649998
EL,1941-07-01,297.23948450491514,5.419628069246455,21.591627512625635,0.183146529739457,21.50456247354482,3.4219961411241977,26.017678548705423
EL,1941-08-01,297.94993368755354,7.031658437876313,14.481572858660856,0.1416248028313163,20.94428076940432,3.720584937633439,35.652142423713364
EL,1941-09-01,291.6396563389001,0.04854859733490817,57.930441170520396,0.37771050928519606,11.436376581977084,4.088099724031808,13.247915761962306
EL,1941-10-01,288.13914195630497,0.0,122.7794828144796,0.9848761454820499,10.879987334190648,4.413011495437386,9.403068361049417
EL,1941-11-01,283.1235695128216,0.0,64.86542864372896,0.27331512220678866,8.866345936857924,4.233927201285565,2.0108703333754963
EL,1941-12-01,278.3501535105295,0.0,63.53518129834689,0.021054679440128034,8.802172830746455,4.233025407641744,1.2368346026854062
EL,1942-01-01,276.98966642187685,0.0,190.9357641148079,0.8719710440613455,3.7672782380708463,4.470004585833375,0.2790518472984879
EL,1942-02-01,280.5093721410283,0.0,119.4060698270402,0.9414879727679536,5.3204300745723945,4.17799130028578,0.4566852120400034
EL,1942-03-01,282.2987293694113,0.0,39.17586002892122,0.009293426717274261,10.273937985477621,3.8085935196358367,1.608797797390924
EL,1942-04-01,286.7431544888786,0.0,31.80842322096797,0.02933586923266881,12.544583287680252,3.3882826773933568,5.216147802904828
EL,1942-05-01,291.52536114290626,0.1402566820627187,14.478476883614004,0.008908968811988643,20.0282015655409,3.324381473577864,15.52292219212212
EL,1942-06-01,295.6853706777718,3.2966695238887844,22.87670768927143,0.2656175068761129,21.62385887471228,3.2535867316681615,25.75826116950469
EL,1942-07-01,297.09365053070917,4.4201451092640305,11.855019890273038,0.06900733849578575,23.795214864946416,4.1066546057746605,30.18170596097523
EL,1942-08-01,297.6184124665527,4.5098003513535225,9.440093460137783,0.040414651366595965,20.412130527062175,4.264090942968393,36.50387386148595
EL,1942-09-01,295.0082745733813,1.1034190798091308,6.3906482624831105,0.004678771993436528,22.77529706423731,3.7200209557824007,33.6316544543495
EL,1942-10-01,289.88794690966716,0.006693211125707307,72.91778748789777,0.4084886412941725,11.757682423391596,3.3965087404516447,23.04099001077328
EL,1942-11-01,284.6324868430605,0.0,130.8174971569864,0.7125418002158449,5.365410234561241,3.505199314179016,2.7221168876063904
EL,1942-12-01,282.06893938100086,0.0,69.49825938523051,0.28144585268655026,15.8245410600457,3.151811210192308,1.5236611444589168
EL,1943-01-01,278.47936257241855,0.0,122.14206028418154,0.8404490485202971,7.528795114433128,4.001727237968071,0.356994313438746
EL,1943-02-01,280.76266839211087,0.0,18.82826084333258,0.002331553459060971,15.786248681709703,3.8303428791538137,2.356909440471458
EL,1943-03-01,281.3282827616137,0.0,30.212665025645638,0.1574130121198087,12.909618980436488,4.8163612058831715,5.905384166643427
EL,1943-04-01,285.7450353613127,0.0,65.93240393289697,0.7566032327967985,14.385322510061785,3.882722439355614,7.534151671470179
EL,1943-05-01,289.7120010312104,0.014371455156419927,50.70764098182804,0.47701572421843563,13.371209700426608,3.3580486160095275,11.532628601606529
EL,1943-06-01,293.80498888148566,0.4481514617200881,19.700664972244798,0.14514437484443396,18.556676620490506,3.512992840563918,17.4990887509779
EL,1943-07-01,297.3523474832944,6.936295966268764,3.765697946356363,0.004416980720311914,26.934201225169684,3.965455323759012,38.13455973576607
EL,1943-08-01,298.11546384318945,9.049226558847595,2.2467606541218106,0.0,28.709248297376494,4.257271147512049,46.12133312419302
EL,1943-09-01,295.64100533486,2.8487069595027594,13.509214372973064,0.0709462937063818,21.105824017808175,3.5304381670539793,33.99988331655633
EL,1943-10-01,291.14660765886833,0.7071362516902093,29.199426109097203,0.21519452922654836,14.744989898011344,3.699645982333353,26.105550935284402
EL,1943-11-01,287.0013966584677,0.0,114.1359771096082,0.47587105182280326,7.177218579002368,3.6962618705075747,7.203601683133736
EL,1943-12-01,282.84003960908785,0.0,100.64445651393727,0.23896909725353457,8.871405548918856,3.601508687369443,1.8324717119261722
EL,1944-01-01,279.22209691593645,0.0,84.52785447847488,0.3364344442091867,9.369991423374696,4.290753066345874,0.8610939171065394
EL,1944-02-01,280.83467786060635,0.0,147.4880491238035,1.0446284173162075,4.518800583438974,4.622121528635224,1.1406949195794542
EL,1944-03-01,282.2209900182139,0.0,108.62632420300251,0.4724263618240569,5.606874307174105,4.045099410529124,1.26792249011782
EL,1944-04-01,286.2122532946271,0.0,62.22961510364831,0.6005704943473763,13.600035539415043,3.417492525816644,5.07128106218029
EL,1944-05-01,289.63321204499056,0.06367018330436104,23.448623592594867,0.03262479918567712,19.41437548975548,3.5977268399573683,10.142494966274452
EL,1944-06-01,294.4359988187685,1.1201255305330624,14.404929976237769,0.03336395599154795,19.609549217174283,3.0357987086537968,21.504875083051164
EL,1944-07-01,296.8726370262332,3.531056054106345,6.316208645405433,0.03134014656040788,24.557463811037504,3.881469206142247,32.76761828267858
EL,1944-08-01,296.2628751842137,2.729415494390849,8.7129287553769,0.07336417403802316,24.174235475512702,4.5051448212126886,39.200220733703475
EL,1944-09-01,294.297667774594,2.257893320754122,17.081968262037112,0.029118754544517064,22.568401212422796,4.202708013329211,34.213299397130754
EL,1944-10-01,290.6434139068617,0.01444847767804503,99.48608127460595,0.5220408779161011,9.438884578083815,3.204990060593838,10.303689640994595
EL,1944-11-01,285.80133690022285,0.0,63.81364514767633,0.23264428562610617,7.825222476364125,3.7068207446258876,3.990576248024793
EL,1944-12-01,281.1229387159367,0.0,132.31155420615406,1.021067343039417,7.09570922574492,4.696550769161661,1.3242889232715556
EL,1945-01-01,279.056546707105,0.0,177.69239232697984,1.141298179406053,4.4375537799667395,4.638056155819344,0.4408105296886488
EL,1945-02-01,279.1156598346801,0.0,45.16662113978761,0.16380399748697302,10.10554003799632,4.100004298351017,2.1454203070353284
EL,1945-03-01,281.700583661873,0.0,35.31942322936602,0.0658825478914211,14.66019675772741,3.490541195887691,3.4097543080369643
EL,1945-04-01,286.0728288946366,0.0,19.629917034899425,0.0,13.297927487869233,3.4827292590844277,8.628899487297906
EL,1945-05-01,292.188650955558,1.4945822283735446,10.942803882714566,0.02475609356276791,21.52395259843892,3.284279146689986,23.384300573759237
EL,1945-06-01,294.9890774651807,1.9494348373522494,23.30175869197654,0.13222164056046837,18.759419882066368,3.4729993484709425,23.140931185101252
EL,1945-07-01,297.6757434651138,7.008191326425795,15.831191044927005,0.034122774070722096,20.625102146077634,3.9079591193053456,32.47102643264594
EL,1945-08-01,298.54017536283214,10.789004238893819,5.106964566118145,0.013951604544152387,26.21712148843469,3.642904401246158,45.91669285642625
EL,1945-09-01,294.62731871144996,2.1277351577336154,43.50460951341559,0.2666313687146615,16.786753593192806,3.564154451430137,27.85223253325348
EL,1945-10-01,288.9472215012211,0.0,41.772284119944224,0.09983284020546346,13.677798979044676,3.0515723520605476,10.854000731730267
EL,1945-11-01,285.6370167562647,0.0,137.27707155732313,0.6966889486027145,6.4132002704327595,4.095001915190911,6.010950462979037
EL,1945-12-01,282.07331452276657,0.0,168.63665080284386,1.1201153722539425,6.401557852572674,3.9179820927048774,0.48819542527809334
EL,1946-01-01,279.5233052917602,0.0,129.12352564034785,1.2588991704639292,8.212937285915116,4.446026443762177,0.6878346059017418
EL,1946-02-01,280.35745846996576,0.0,60.523850484998725,0.2381318404239476,7.243548315804714,4.383598367325327,1.265994943194526
EL,1946-03-01,283.0122347883749,0.0,69.22816168701121,0.3516069871805305,9.792024147560287,4.0201102374307345,2.3049956174290775
EL,1946-04-01,286.6180067576248,0.0,33.43730900129067,0.20193364472780406,11.804110529250135,3.0825160216999183,6.063126401912575
EL,1946-05-01,291.0880837588505,0.05933870664747533,38.70544774032911,0.28458929848331,15.834706442657101,2.8725510704072716,10.440488699892173
EL,1946-06-01,295.7824557011292,2.4921881428853823,11.127148755224916,0.0667699254757654,21.047594145576646,3.633199155974413,25.164945401232487
EL,1946-07-01,298.4834303214219,9.61850639195121,5.274256538448257,0.018324726691001922,23.836010370103,3.939876796458612,39.04331452081667
EL,1946-08-01,299.3044079408887,13.048054133731226,1.1599544998257119,0.0,29.6827790688304,3.8943289139087707,48.02940169684448
EL,1946-09-01,296.9480480144357,5.981520495373419,3.3136329439128502,0.0,23.60121850915112,3.563051099534306,40.9151854959511
EL,1946-10-01,289.7862056864191,0.0,93.21636244373394,0.37803013642093863,8.528271118041028,3.968766258483309,13.886767119121604
EL,1946-11-01,287.9910256662681,0.0,101.51147872985287,0.5226619435289528,7.338851664790956,3.4462259728132545,2.971848163201726
EL,1946-12-01,281.4785201629777,0.0,216.85144972827698,1.4519656931330631,4.25730836876822,4.806651367029533,0.9880448484743724
EL,1947-01-01,278.4957914783462,0.0,138.8815521179598,0.5825304289470663,4.649791607259248,4.615866293208315,0.3228901508328244
EL,1947-02-01,282.8738076326883,0.0,95.12310585708728,0.5145451800501275,7.835794083066612,4.046044672700864,1.1835274797895852
EL,1947-03-01,285.8083398722872,0.0023236542625060773,21.99300898066394,0.0585722152485396,15.356411066699225,3.7721837059722207,5.947381077469725
EL,1947-04-01,288.43947936068923,0.0023236542625060773,16.996409128586393,0.0,14.224599324313974,3.709674234068821,13.35215738558582
EL,1947-05-01,291.2880586559153,0.1347671163118229,32.847798708959374,0.08393734006707038,12.27222429323971,3.1927526549553225,15.708109137088462
EL,1947-06-01,295.42162266960594,2.7482175315152277,35.46484247021534,0.3963554825605666,18.717386889447212,3.207738793659322,22.942769412883187
EL,1947-07-01,298.1712126099202,7.660686503668552,15.385180612442081,0.02235505684251366,18.68598859150884,3.9339893769109016,28.118022397510053
EL,1947-08-01,298.23197477611336,9.472027399544013,12.662052609508054,0.17721108100547608,22.75480145194066,3.592904070464583,35.493894710441396
EL,1947-09-01,294.804941742503,0.9466502937741259,52.166486602028705,0.27041148718187313,12.861332393828869,3.712842222628801,18.36903233889161
EL,1947-10-01,289.78103300890234,0.0,58.25340309721073,0.3799252063277956,14.89377978735013,3.843123688014342,19.049108779607614
EL,1947-11-01,286.5481092722364,0.0,123.36684529261795,0.9303139326091671,8.356113213350397,3.760602846016093,2.2476054144494086
EL,1947-12-01,283.5930692947779,0.0,164.10331754037875,0.5772991269691411,5.759439277618579,3.953448471055269,0.7397637371029789
EL,1948-01-01,283.35341814681357,0.0,117.26749936981598,0.7149397236121058,8.443006383158055,4.049388376504243,0.7838821820651513
EL,1948-02-01,280.3141641185127,0.0,80.3153366049757,0.2795132210591784,5.717855824932403,4.6230144629431935,0.7387253289981535
EL,1948-03-01,281.8635808770278,0.0,32.96286959592277,0.04674203431627601,9.924648476295534,4.823938184751055,3.4950916165752197
EL,1948-04-01,286.1380590203102,0.0,57.25973167651667,0.40221509691281243,7.680956801661104,3.4827408655861736,4.142180100696823
EL,1948-05-01,291.0131991519665,0.2955719140773094,42.45528782730054,0.37799867445320556,15.691152754610545,2.7567033586705563,9.137683644695189
